source,target,weight,match,type
Bob Ross,^^,1,16362,Directed
Greedy,123,1,16363,Directed
Greedy,Lumos,1,16363,Directed
Bulls_Eye,Gold,2,16366,Directed
Bulls_Eye,kaztah,2,16366,Directed
??,< blank >,1,16375,Directed
Mr. Bay,Myst,2,16403,Directed
hrtlik,Drak0n,1,16414,Directed
hrtlik,Maestro,1,16414,Directed
XTN,Melon Juny[A]r,1,16427,Directed
Crumbling,Ez,4,16431,Directed
Crumbling,Memphis,4,16431,Directed
CooKiE?,666,2,16438,Directed
CooKiE?,KOSOVA,2,16438,Directed
snares,2slow4flo,1,16452,Directed
montezuma,rasmus,1,16453,Directed
RBLR.dany fuckin heatley,RBLR.Marcutio,2,16455,Directed
rowanyourboats,ThaddeusV,3,16459,Directed
NotLikeThis,A N D R E W  S A L A D,2,16465,Directed
Deez_Nuts,Loki,4,16484,Directed
Smile,sabacka,2,16488,Directed
mylo,Döner,1,16493,Directed
Daddy,MyMeK,2,16494,Directed
Cherish Isla,Statick,2,16507,Directed
Motherer,Kimer,1,16513,Directed
Kabuki warrior,Sentinel,1,16514,Directed
Kabuki warrior,You Know I Mean It,1,16514,Directed
Argoniur,Bahmut,1,16530,Directed
JukeSkywalker,JukeGyllenhaal,6,16531,Directed
JukeSkywalker,Martin Luther King Juker,6,16531,Directed
Mlcrosoft,s4tarash,1,16532,Directed
Mlcrosoft,your4,1,16532,Directed
Anomander Rake,REvo.f,1,16553,Directed
DumpsteR CleaneR,art,2,16556,Directed
Meliodas,Nero,1,16560,Directed
Meliodas,bad,1,16560,Directed
Nik,[eq,2,16566,Directed
Karll,Blondy,1,16571,Directed
Psycho,Oriken,2,16574,Directed
Noah,Ehh!! What's up doc?,1,16582,Directed
Awe,Japple LMAO,1,16591,Directed
Hades,MRX,1,16595,Directed
????,TrainTracksOverPiggyBacks,1,16599,Directed
Frazer,Rawrtajgur,1,16606,Directed
Miley,Clouds,6,16613,Directed
Miley,jd,6,16613,Directed
Make Your Dreams Come True,Myth,6,16627,Directed
Deadly^_^,Flash,1,16637,Directed
FeelTheBern,...,2,16664,Directed
MïќE LtR,Nek-Ro-Sin,2,16666,Directed
uLLu,Ares,2,16673,Directed
Thunderdyne,twitch.tv/pesdota #Hope,1,16674,Directed
Samwise,CauKi,1,16684,Directed
Samwise,doN,1,16684,Directed
FTR,Tensaiくず ! misery god,2,16689,Directed
Jana,S.T.Y.L.E.,1,16691,Directed
Nirvana,mega,1,16697,Directed
Locklear,Descent,1,16704,Directed
Bleezieeeeeeeeee,dez,5,16711,Directed
?????,Axosh,3,16712,Directed
._.,nom,1,16718,Directed
asd,Drak0n,1,16722,Directed
Kabuki warrior,Sentinel,3,16724,Directed
Kabuki warrior,You Know I Mean It,3,16724,Directed
Brownballa55,theo,5,16737,Directed
(,KnotDota #Tryharder,1,16756,Directed
ALLIANCE FANGAY DONT TALK TO ME,Rotköpchen,1,16757,Directed
ALLIANCE FANGAY DONT TALK TO ME,Sergeant Swagger,1,16757,Directed
montezuma,creme de la creme,1,16769,Directed
montezuma,rasmus,1,16769,Directed
<3,Pieters,1,16779,Directed
Mark,mäniaK ʶ,3,16825,Directed
Mlcrosoft,s4tarash,1,16826,Directed
Mlcrosoft,your4,1,16826,Directed
22sjpog,TrainTracksOverPiggyBacks,1,16840,Directed
Make Your Dreams Come True,Coco,1,16841,Directed
Mild Bobby Sauce,Goat,1,16843,Directed
Mild Bobby Sauce,N,1,16843,Directed
FTR,West Street Variety,2,16849,Directed
FTR,傻逼xy,2,16849,Directed
.,Cletus,1,16852,Directed
Blondy,Cherish Isla,1,16873,Directed
Bleezieeeeeeeeee,Michael,1,16882,Directed
Nek-Ro-Sin,:),1,16896,Directed
Nek-Ro-Sin,mmr boosting 6k,1,16896,Directed
WHAT IS LOVE?,MyMeK,1,16897,Directed
Stranger,fohu,1,16898,Directed
G.,G_G,2,16909,Directed
:),Je'W. DangerousDan,1,16914,Directed
:),Je'W.Danny Dorito,1,16914,Directed
Doge,Descent,2,16915,Directed
Grom,Jon,1,16932,Directed
ElonFloG,Chopper,2,16947,Directed
ElonFloG,YO | Fluffy Kitten,2,16947,Directed
BiG BaNaNna !,™,1,16948,Directed
Brownballa55,Jana,3,16953,Directed
Brownballa55,theo,3,16953,Directed
Karll,???????,2,16961,Directed
Starky,Deadpool,1,16976,Directed
King Kunta,Hodor,2,16977,Directed
King Kunta,The Angler,2,16977,Directed
Albyzai,^^,1,16978,Directed
123,never lucky BabyRage,5,16990,Directed
Player,??????????,1,17000,Directed
inferior slavic chromosome,nice la,1,17004,Directed
Michael,Bleezieeeeeeeeee,3,17026,Directed
Justin Timbersaw,Keck³,1,17037,Directed
yob,Shaka,1,17049,Directed
yob,Sir Jonny of Rustles,1,17049,Directed
yob,Smile,1,17049,Directed
You Know I Mean It,Kabuki warrior,1,17058,Directed
Blondy,Baldur,1,17086,Directed
Betelgeuse,twitch.tv/pesdota #Hope,3,17090,Directed
Carnage,noob,1,17100,Directed
Potato,123,1,17102,Directed
BestMidPlayer,Fragnat,1,17113,Directed
your4,s4tarash,1,17129,Directed
aaron,???????,2,17133,Directed
aaron,Bob Ross,2,17133,Directed
flax,.......,1,17134,Directed
123,G_G,1,17139,Directed
123,Skeleton Coast,1,17139,Directed
123,despe,1,17139,Directed
22sjpog,Gold,1,17141,Directed
22sjpog,TrainTracksOverPiggyBacks,1,17141,Directed
Awe,Japple LMAO,1,17142,Directed
Awe,Zoro,1,17142,Directed
Clockwerk Orange,sweg magician,1,17144,Directed
Memories,Memphis,1,17178,Directed
333,IceFraud,2,17190,Directed
Jon,Grom,1,17211,Directed
Boss,Kanada,1,17213,Directed
You Know I Mean It,Kabuki warrior,1,17229,Directed
never lucky BabyRage,-25,3,17234,Directed
never lucky BabyRage,Nirvana,3,17234,Directed
never lucky BabyRage,tunes,3,17234,Directed
N-ice,PANDA,4,17236,Directed
N-ice,bloodhound,4,17236,Directed
yob,Sir Jonny of Rustles,1,17245,Directed
Gupstin,BasicMyth,2,17270,Directed
No,DarkwaveMD,1,17279,Directed
uLLu,.,1,17283,Directed
Make Your Dreams Come True,ihylmn,1,17285,Directed
Flóki,CHI LONG QUA,1,17302,Directed
Bob Ross,██████████�,2,17304,Directed
Glen,Funk You,1,17318,Directed
A N D R E W  S A L A D,??,3,17319,Directed
A N D R E W  S A L A D,psitle,3,17319,Directed
ice,~l3shq4,2,17330,Directed
Memories,Memphis,1,17336,Directed
DIabOluS,Hero,1,17337,Directed
qwe,BABYRAGE,2,17349,Directed
qwe,Davy Jones,2,17349,Directed
qwe,random,2,17349,Directed
scrub,RED,1,17350,Directed
scrub,~rabtug-molhut,1,17350,Directed
Moe-Chan,Boobs-chan,2,17358,Directed
#U,Get Rekt,1,17364,Directed
JukeSkywalker,JukeGyllenhaal,1,17365,Directed
JukeSkywalker,Martin Luther King Juker,1,17365,Directed
Slam,HeyGuys,1,17378,Directed
ez,God Sjabba,1,17380,Directed
Cherish Isla,Karll,1,17384,Directed
Aomine Daiki,Joelft,1,17385,Directed
yob,Sir Jonny of Rustles,1,17390,Directed
...,NotLikeThis,1,17408,Directed
...,WatuZ,1,17408,Directed
Miley,jd,1,17411,Directed
Pablo Escobar,Hurfdurf,6,17415,Directed
Zero,kadal_kutub,1,17418,Directed
Zero,w33,1,17418,Directed
California,Greygrey7,4,17422,Directed
Spektrus,tunes,3,17443,Directed
<>,....,2,17448,Directed
<>,123,2,17448,Directed
<>,Chief,2,17448,Directed
X,123,1,17458,Directed
King Kunta,Hodor,2,17476,Directed
SOMETIMES,PsyDuck,1,17481,Directed
Morty,Pengo,1,17486,Directed
BasicMyth,Gupstin,1,17489,Directed
art,gypsyfy,1,17491,Directed
Mr Susan,-.-,5,17492,Directed
Mr Susan,123,5,17492,Directed
Solitary Judge,2Q (暴怒的豆角儿),1,17504,Directed
Knob Gobbler,2grills1pudge,1,17510,Directed
WHAT IS LOVE?,MyMeK,1,17511,Directed
Dendi,Baxter,3,17518,Directed
Dendi,gigabotan,3,17518,Directed
Dendi,jingspir[A]l,3,17518,Directed
Artanis,Slam,3,17525,Directed
Number Juan Doto Player,Fookenprawn,2,17528,Directed
Ayy Lmaoo™,Faronel,1,17532,Directed
Ayy Lmaoo™,ez,1,17532,Directed
Filiard,HalF.Mad,1,17533,Directed
Ez,Allahu Akbar,2,17540,Directed
it looked bigger on snapchat,Prometheus,1,17545,Directed
Aneren,Equalizer,2,17572,Directed
...,nob,1,17573,Directed
Spektrus,tunes,2,17577,Directed
....,~rabtug-molhut,2,17579,Directed
Sartre,intentional feeder,3,17584,Directed
California,Greygrey7,2,17586,Directed
123,RebirthofLeGenD,1,17602,Directed
Bacon,Casto,1,17615,Directed
?????????,DK,2,17624,Directed
I mute everyone,Caturday Yet?,4,17625,Directed
I mute everyone,Niklaus,4,17625,Directed
< blank >,mizeRy-,1,17627,Directed
Miley,jd,12,17639,Directed
Dindender,Phenomenal,1,17646,Directed
Juca,Ragnar Lothbrok,1,17648,Directed
Seductive Onion,Yoda,1,17650,Directed
CHI LONG QUA,Vishnup_,2,17655,Directed
FredJ,Michael,3,17664,Directed
Leo,kek,1,17670,Directed
Je'W. DangerousDan,Je'W.Danny Dorito,1,17677,Directed
Boobs-chan,Moe-Chan,1,17678,Directed
Milotic Vermillion,Blondy,1,17681,Directed
Milotic Vermillion,Chrom,1,17681,Directed
Ayy Lmaoo™,Faronel,1,17690,Directed
Zimzo,Clam_Chowder002,1,17697,Directed
Rorschach,Coco,1,17713,Directed
Fahrenhater,Ice,1,17716,Directed
Fahrenhater,Spektrus,1,17716,Directed
eRzR_,King,1,17717,Directed
PsyDuck,SOMETIMES,1,17736,Directed
Envy,BasicMyth,1,17745,Directed
Envy,Gupstin,1,17745,Directed
CC&C,Solitary Judge,1,17758,Directed
Mr. Noel Wells,....,1,17760,Directed
Ez,Snow,9,17766,Directed
Alviprofluvium,XXX,1,17775,Directed
MOLESTERMAN69,Devil,1,17776,Directed
X!!,Hello,1,17777,Directed
^^,<3,1,17779,Directed
Aneren,Equalizer,1,17784,Directed
Jason,Karll,1,17797,Directed
Jason,Kritecia,1,17797,Directed
Miley,BeezyDota,3,17805,Directed
Taco,Yung Lean,1,17806,Directed
[A],Naylor,1,17812,Directed
-25,.,5,17825,Directed
-25,intentional feeder,5,17825,Directed
Memories,A Wild Smurf,1,17828,Directed
Memories,Spooderman,1,17828,Directed
Faronel,Ayy Lmaoo™,1,17843,Directed
nom,Insane,1,17844,Directed
nom,Panda,1,17844,Directed
SOMETIMES,PsyDuck,1,17851,Directed
??????,???????????,1,17860,Directed
P5 - Minimax,G. R. T.,1,17864,Directed
Moist,Error,1,17867,Directed
Moist,Van Dyke Brown,1,17867,Directed
Milotic Vermillion,Blondy,1,17879,Directed
Milotic Vermillion,Chrom,1,17879,Directed
Milotic Vermillion,N A,1,17879,Directed
=-~XenonSpherE~-=,PUNX,13,17884,Directed
xd,AAA,1,17897,Directed
Ari,Dog,1,17903,Directed
Ari,Messiah,1,17903,Directed
Jc,Matthew,1,17904,Directed
Martin Luther King Juker,Hades,1,17913,Directed
Cherish Isla,༼ つ ◕_◕ ༽つ,1,17914,Directed
John Cena,"gibe da Weekend, b0ss",1,17918,Directed
PaLiTRoQuE,El lechero,1,17925,Directed
PaLiTRoQuE,Hello,1,17925,Directed
< blank >,Confused?,1,17937,Directed
< blank >,Nonvidius,1,17937,Directed
gypsyfy,Tom Ganks,1,17952,Directed
Maverick,Never Lucky,2,17958,Directed
:),NB,5,17962,Directed
:),[A],5,17962,Directed
SoFloAntonio,lkgjhdsijofhgdiug,3,17963,Directed
Kronos,77777,11,17968,Directed
Banyu,Soul,1,17973,Directed
Tick Tock,September,2,17975,Directed
Tick Tock,tunymai,2,17975,Directed
Miley,Clouds,6,17984,Directed
<blank>,WHAT?!,2,17985,Directed
400 Lux,Barack Obama,1,18001,Directed
Rage,zen,1,18017,Directed
Subarashi kun (lft ),Player,1,18020,Directed
Chi Long Qua,Matsuoka Rin,1,18031,Directed
Deez_Nuts,Yoda,8,18032,Directed
P5 - Minimax,G. R. T.,3,18035,Directed
P5 - Minimax,nob,3,18035,Directed
Ren,CaptainCrespo,2,18045,Directed
aQua,Sn0_Man,1,18076,Directed
Raiin,Ð²,1,18082,Directed
Memories,A Wild Smurf,2,18087,Directed
Memories,Spooderman,2,18087,Directed
Papa John,Prinny,1,18095,Directed
Martin Luther King Juker,General Stonewall Jukeson,1,18102,Directed
Martin Luther King Juker,JukeGyllenhaal,1,18102,Directed
Sartre,.,1,18105,Directed
Max,Subarashi kun (lft ),1,18106,Directed
dbl,:D,1,18113,Directed
Tick Tock,Commander no Commanding,1,18121,Directed
Bob Ross,Mild Bobby Sauce,1,18130,Directed
Bob Ross,OP,1,18130,Directed
Bob Ross,asdf,1,18130,Directed
Makaveli-,123,2,18133,Directed
Makaveli-,Error,2,18133,Directed
Makaveli-,Moist,2,18133,Directed
Makaveli-,Van Dyke Brown,2,18133,Directed
Jc,yob,1,18138,Directed
...............................,Quasar,2,18141,Directed
< blank >,ducffxiv,1,18151,Directed
Frank,.,1,18160,Directed
N,Eagle,1,18168,Directed
A N D R E W  S A L A D,psitle,6,18178,Directed
Horse,Big Boss,2,18183,Directed
A.,LOWPRIOR GOD,1,18188,Directed
A.,Unknown,1,18188,Directed
Clueless,Ares,3,18209,Directed
Betski,.^Vintager,1,18211,Directed
Betski,17,1,18211,Directed
Betski,Rizzrack,1,18211,Directed
Betski,TheGentleman,1,18211,Directed
Betski,lord.ary,1,18211,Directed
Betski,攀登,1,18211,Directed
Pizza Party,Shruikan,1,18213,Directed
Hurfdurf,noob,1,18223,Directed
Noob,Matsuoka Rin,1,18230,Directed
G4G.FEWL,G4G.Madness,7,18233,Directed
Mild Bobby Sauce,Hades,1,18234,Directed
Nx3,?????,4,18237,Directed
Nx3,Rizwanovich,4,18237,Directed
Nx3,xd,4,18237,Directed
G. R. T.,P5 - Minimax,1,18245,Directed
2Pro4Show,CooKiE?,1,18246,Directed
< blank >,Porky's Butthole,1,18252,Directed
OldSchool,.,1,18255,Directed
OldSchool,Sneagle,1,18255,Directed
S.T.Y.L.E.,TBD,1,18256,Directed
?,Storoh,1,18270,Directed
._.,Tristan,1,18271,Directed
Big Dick Bandit,Team.Hortons.XtremeItalian,1,18272,Directed
Monster,soy papá,1,18277,Directed
Ooze | hitbox.tv/oozex,September,1,18280,Directed
Ooze | hitbox.tv/oozex,SiR,1,18280,Directed
dingdongsingpongdongmongkong,Fearless,4,18310,Directed
i play on 480apm,.^Vintager,6,18316,Directed
i play on 480apm,Rizzrack,6,18316,Directed
i play on 480apm,lord.ary,6,18316,Directed
Brownballa55,Ghost,1,18317,Directed
Apricot,Ares,3,18326,Directed
Apricot,Limitedmoon,3,18326,Directed
lkgjhdsijofhgdiug,322,2,18328,Directed
lkgjhdsijofhgdiug,Baldfriend,2,18328,Directed
Horse,K,1,18329,Directed
Banana,Nek-Ro-Sin,1,18341,Directed
[THG]Executer26th,Potato,2,18362,Directed
[THG]Executer26th,Raging Weriery,2,18362,Directed
Kunz °,Nigga,1,18365,Directed
Hi,Rorschach,1,18374,Directed
Carl,Jesus Christ,1,18377,Directed
Memories,Spooderman,4,18387,Directed
Road to Al-Qaeda,El Dude,1,18389,Directed
Lặng Lẽ Tổn Thương,Sleeping_[D]og,1,18394,Directed
Lặng Lẽ Tổn Thương,bwew,1,18394,Directed
Eagle,Monster,4,18398,Directed
N,Gibby,2,18418,Directed
Tom Ganks,CJ,1,18422,Directed
322,Shiroe,1,18426,Directed
322,rust,1,18426,Directed
322,turn right,1,18426,Directed
Sorry,Iriemember,5,18428,Directed
Greatlubu,Poseidon,2,18432,Directed
DK,Jerry,3,18433,Directed
DK,Michael,3,18433,Directed
DK,YCJ,3,18433,Directed
Hey b0ss,chicken2000,2,18434,Directed
Chocolove,777,1,18440,Directed
Chocolove,intentional feeder,1,18440,Directed
Ares,Bart,1,18454,Directed
322,kappa,3,18457,Directed
:D,Deez_Nuts,1,18459,Directed
CUTNPASTE,i play on 480apm,2,18473,Directed
Big Dick Bandit,Rage,1,18479,Directed
IndianKai,Flow,3,18480,Directed
IndianKai,Klaus,3,18480,Directed
[THG]Executer26th,Raging Weriery,1,18483,Directed
Sophiel,OP,1,18484,Directed
grillz,soy papá,1,18489,Directed
Carl,GG,1,18493,Directed
Carl,Ho랑이,1,18493,Directed
Prince of Excrement,YOLO,1,18504,Directed
bwew,Sleeping_[D]og,2,18509,Directed
BabyRage,Brownballa55,3,18514,Directed
@KossDota,Anonymous,1,18519,Directed
@KossDota,LOVE,1,18519,Directed
@KossDota,Marymar♥,1,18519,Directed
Ephemeral,PANDA,2,18521,Directed
Ephemeral,fake world,2,18521,Directed
Ephemeral,♥Savage,2,18521,Directed
"<font face=""magneto"">GG I Win(m",King,1,18526,Directed
intentional feeder,Chocolove,1,18527,Directed
Monkey D. Luffy,Horse,2,18550,Directed
Chippy,$420,1,18558,Directed
Chippy,Spirit,1,18558,Directed
:D,K,1,18559,Directed
Scrub,Fire,1,18562,Directed
Tzu,...,1,18569,Directed
???,L.A. Beast,1,18570,Directed
soy papá,psitle,3,18580,Directed
LawyersPlayDota,Moe,1,18588,Directed
:(,I just want to be happy,2,18603,Directed
:(,September,2,18603,Directed
♥Savage,Ephemeral,1,18607,Directed
...,Kappa,1,18619,Directed
<3,Shadow,2,18624,Directed
Maracle,#T1CA,1,18632,Directed
Maracle,qwerty,1,18632,Directed
Fire,Rorschach,1,18651,Directed
SoFloAntonio,-xX-420-SAVAGE-KOALA-420-Xx-,1,18658,Directed
SoFloAntonio,Citizen|Snipz -,1,18658,Directed
SoFloAntonio,SNAAAAKE,1,18658,Directed
SoFloAntonio,chopstixZ,1,18658,Directed
kgeekay,bazookababy,2,18662,Directed
Birdie,Dream,1,18668,Directed
Birdie,Potato,1,18668,Directed
Lumos,DK,1,18669,Directed
yugu,white nigga,1,18670,Directed
KLiO,emge,2,18672,Directed
KLiO,ok,2,18672,Directed
HeyGuys,tunymai,1,18674,Directed
PRINCIE,asdf,1,18702,Directed
fake world,Ephemeral,1,18703,Directed
Ghost,Hodor,1,18710,Directed
111,MS,1,18716,Directed
111,You can't run from heaven!! Bro,1,18716,Directed
소녀시대-김태연,< blank >,2,18721,Directed
Mach,Meliodas,3,18724,Directed
XD,Albyzai,2,18729,Directed
Kunz °,Nigga,1,18741,Directed
eastwood,Commander no Commanding,2,18742,Directed
Noob Always Pick Carry,< blank >,1,18759,Directed
Noob Always Pick Carry,Rin,1,18759,Directed
Meliodas,nicenicenice,1,18770,Directed
OP,YOLO,1,18775,Directed
OP,jaynanners,1,18775,Directed
koko crunch,Rampage,4,18777,Directed
KiteTheBullet,Dall,2,18779,Directed
xx,XD,1,18780,Directed
Kung Führer,Сын Собаки,2,18791,Directed
Ace,Scrotes,1,18797,Directed
Ace,lkgjhdsijofhgdiug,1,18797,Directed
Ichigo,Papi,1,18814,Directed
TheGentleman,.^Vintager,2,18826,Directed
TheGentleman,G,2,18826,Directed
TheGentleman,Rizzrack,2,18826,Directed
TheGentleman,lord.ary,2,18826,Directed
11,DK,3,18827,Directed
DumpsteR CleaneR,LuckyStrike,1,18828,Directed
Frost,brobear,1,18829,Directed
Vanity,Richard,4,18839,Directed
????????,Fuzz,1,18881,Directed
Scrotes,-xX-420-SAVAGE-KOALA-420-Xx-,1,18890,Directed
Scrotes,SoFloAntonio,1,18890,Directed
lkgjhdsijofhgdiug,Spartacus,4,18895,Directed
...,Blue,2,18914,Directed
...,i play on 480apm,2,18914,Directed
Death,The Boy,1,18915,Directed
.^Vintager,Rizzrack,1,18916,Directed
.^Vintager,TheGentleman,1,18916,Directed
.^Vintager,lord.ary,1,18916,Directed
B,[V].Trying to walk away,1,18940,Directed
Road to 5k,CLVTCHPANDA | 6分の神,10,18941,Directed
BiG BaNaNna !,Q,1,18948,Directed
Voire Dire,Archer,1,18954,Directed
Galbatoriks,TheLast,2,18961,Directed
Cloud,Ｍｏｏ:),1,18962,Directed
Inigo,Midnight,1,18963,Directed
Inigo,Pingouin,1,18963,Directed
ShinJuroYue,One Punch Man,1,18990,Directed
Joker,snoopRat,1,19006,Directed
KutTaoLang,居家男人,2,19011,Directed
BASH LORD,13,1,19037,Directed
BASH LORD,plz nerf me,1,19037,Directed
000,i play on 480apm,7,19038,Directed
000,攀登,7,19038,Directed
DumpsteR CleaneR,The Wanderer,3,19041,Directed
Doge,Stromblad,2,19056,Directed
Agressif,Ｍｏｏ:),1,19061,Directed
RED,YBP,1,19096,Directed
?,uLLu,1,19115,Directed
FeelTheBern,.,1,19120,Directed
Valkyrie,Jack,3,19121,Directed
Valkyrie,^_^,3,19121,Directed
Hartwall,Slam,2,19123,Directed
Hartwall,Yanix,2,19123,Directed
Cutie Kitty Sylveon x,Big Boss,1,19131,Directed
...............................,Pellikan,2,19154,Directed
...............................,Thylacine,2,19154,Directed
Alone,MyMeK,1,19157,Directed
Alone,S,1,19157,Directed
Alone,qwe,1,19157,Directed
One Punch Man,#T1CA,1,19186,Directed
One Punch Man,Dave,1,19186,Directed
plz nerf me,BASH LORD,1,19191,Directed
322,happy little clouds,4,19192,Directed
cocodino,Thanatael,1,19193,Directed
Vince,???,1,19217,Directed
Road to Al-Qaeda,El Dude,1,19232,Directed
Kenny,Flóki,3,19239,Directed
Dave,Monkey D. Luffy,1,19246,Directed
Döner,mylo,1,19248,Directed
Daefron,Ace,1,19277,Directed
He|ìx`,Hans Moleman,27,19284,Directed
Kung Führer,Ace,1,19305,Directed
Kung Führer,MinMorts,1,19305,Directed
SJARGAN,Splinter,1,19315,Directed
1354,LOVE-is-EZ but I hate you,2,19318,Directed
1354,dream is ded,2,19318,Directed
Gabriel,b1ngo,2,19333,Directed
Gabriel,hAwki,2,19333,Directed
Charlie,Pellikan,1,19337,Directed
Charlie,qwerty,1,19337,Directed
Goku,Nguyễn Kim Nhật Huy [MUTED],2,19348,Directed
BASH LORD,ghost,1,19361,Directed
Greygrey7,theo,1,19401,Directed
Zoro,Emperor,1,19416,Directed
?????,~-PPY-~,1,19420,Directed
`Blurry Eyes,Ya,1,19425,Directed
Cau's Be's Hay's Sua's,Cheese,2,19439,Directed
Cau's Be's Hay's Sua's,Doge,2,19439,Directed
The [R]elevant,qwerty,2,19454,Directed
Inigo,Pingouin,1,19458,Directed
Hash Brownie,Stallon,1,19460,Directed
1234,John Cena,2,19469,Directed
bourgeoisie,Saltz,1,19471,Directed
Captain,U OK NERD?,1,19489,Directed
noob :3,zxc,1,19528,Directed
Still ШṙȧϮЋ #PateHinoys,spacemonkey,1,19547,Directed
trust me im dondo,Lucifer,1,19566,Directed
trust me im dondo,Viridian,1,19566,Directed
Alex,Nero,3,19574,Directed
Alex,it looked bigger on snapchat,3,19574,Directed
SiR,Hans Moleman,2,19591,Directed
SiR,He|ìx`,2,19591,Directed
SiR,Sir Pudgealot,2,19591,Directed
Fox,Lex,1,19592,Directed
Fox,qqq,1,19592,Directed
J+,LuckyStrike,1,19596,Directed
Shinji,P4ul,2,19607,Directed
-_-,ALWAYSWANNAFEED,1,19610,Directed
-_-,Juca,1,19610,Directed
Drak0n,Pavi,2,19612,Directed
Road to 5k,Alexander den Store,1,19615,Directed
Road to 5k,Carl,1,19615,Directed
tunes,Urgel,1,19634,Directed
Hades,< blank >,1,19635,Directed
Ap.Fofole,asd,4,19640,Directed
rKaiser,..,1,19646,Directed
Shadow,allow the hype,4,19662,Directed
KingJonesGaming,Saltz,3,19663,Directed
KingJonesGaming,Sentinel,3,19663,Directed
KingJonesGaming,bourgeoisie,3,19663,Directed
Jesus,nitoma,1,19666,Directed
Hiruma,kk,1,19677,Directed
misseypeazy,O.o,1,19679,Directed
Monkster,...,1,19685,Directed
BOT Caio,ok,1,19690,Directed
xWinkler,ghost,4,19701,Directed
Thejoyofdota FeelsBadMan,123,1,19702,Directed
Thejoyofdota FeelsBadMan,Valkyrie,1,19702,Directed
Viridian,trust me im dondo,1,19716,Directed
Joker,"Hi, Can I have mossarella stick",1,19725,Directed
CJ,Nemo,7,19728,Directed
"gibe da Weekend, b0ss",Alive,2,19735,Directed
"gibe da Weekend, b0ss",asdf,2,19735,Directed
Still ШṙȧϮЋ #PateHinoys,spacemonkey,1,19738,Directed
SQWERTY,kk,1,19763,Directed
322,Gnome child,1,19774,Directed
322,"Harvey ""Harvey"" Harvey",1,19774,Directed
Archaeus,Oli the Optimist,1,19777,Directed
LOVE-is-EZ but I hate you,1354,1,19778,Directed
LOVE-is-EZ but I hate you,J.J.,1,19778,Directed
Roland,Morrow ᕕ,2,19789,Directed
Roland,Vince,2,19789,Directed
Stallon,ggwp,1,19793,Directed
road to zero mmr,Lucifer,1,19796,Directed
Insidious_Mouse,Axios,1,19800,Directed
Blade,Illi,1,19828,Directed
Link,TheLast,1,19846,Directed
RFA,dotato,1,19855,Directed
He|ìx`,Hans Moleman,1,19866,Directed
Malediction,K P A C U B O,1,19870,Directed
David,Frozen,3,19871,Directed
Gnorts mr. Alien,AJ,3,19881,Directed
Jason,Batman,1,19885,Directed
Jason,Joker,1,19885,Directed
Logic,.Bench,2,19892,Directed
Logic,Saltz,2,19892,Directed
Logic,XD,2,19892,Directed
Kaolin~!,1,2,19893,Directed
wpt,Nando,1,19905,Directed
[A]dmiral Bullshit,[W],2,19929,Directed
[A]dmiral Bullshit,fensji,2,19929,Directed
Splinter,SJARGAN,3,19931,Directed
Bob Ross,central.e-JAM,1,19937,Directed
kami-sama,Flux,1,19941,Directed
Pablo Escobar,?,2,19944,Directed
Pablo Escobar,???,2,19944,Directed
Ermac,.Atheris,1,19963,Directed
vndragon,Marymar♥,4,19969,Directed
vndragon,Ovation,4,19969,Directed
YBP,>_<,5,19974,Directed
YBP,????????,5,19974,Directed
Urist,Mithrandir,2,19977,Directed
Urist,tunes,2,19977,Directed
FTR,West Street Variety,7,19987,Directed
Hippie,Tom,1,20004,Directed
Milk ( حليب ),(,3,20014,Directed
Nek-Ro-Sin,馬里尼,2,20028,Directed
Up-iN*tHe.AiR,Derp Derp,3,20034,Directed
Up-iN*tHe.AiR,Ragnar,3,20034,Directed
Up-iN*tHe.AiR,killzone,3,20034,Directed
Captain Puppan,CocoJambo,2,20035,Directed
Sean,Cau's Be's Hay's Sua's,2,20039,Directed
Joker,Ｍｏｏ:),1,20051,Directed
?????,Boss,3,20056,Directed
?????,yoonie,3,20056,Directed
Deez Nuts,Gucci MagiK,1,20059,Directed
Hans Moleman,Symphony,1,20066,Directed
Hans Moleman,iPeon_GM,1,20066,Directed
Mlcrosoft,s4tarash,6,20111,Directed
mmr boosting 6k,Lex,2,20121,Directed
MaskGT,Endorphin,3,20127,Directed
Pizza,[SUR] Suryoyo,1,20134,Directed
Superior Highlander Genes,BabyRage,2,20141,Directed
Predator,ez,1,20165,Directed
uLLu,123,9,20204,Directed
[DG]Hoppen,Panda,1,20220,Directed
Glen,Funk You,1,20230,Directed
Greed,kk,1,20238,Directed
Deadpool,MingLee,6,20241,Directed
Deadpool,RFA,6,20241,Directed
Deadpool,dotato,6,20241,Directed
Flawless,Flame,2,20253,Directed
Flawless,「Kushi」,2,20253,Directed
Devil,SAMKOOOOOOOOO,4,20262,Directed
dream is ded,1354,2,20271,Directed
dream is ded,LOVE-is-EZ but I hate you,2,20271,Directed
emge,Rorschach,1,20280,Directed
FREDRIK,Cringer,1,20286,Directed
FREDRIK,Jonte The Moose,1,20286,Directed
HAL-9000,Dante,1,20296,Directed
7,Icarus,1,20312,Directed
InsanE|GøD,Apache,2,20319,Directed
InsanE|GøD,ssb' Krazze,2,20319,Directed
Jim the Carry,Yoshi,1,20325,Directed
G4G.FEWL,...,1,20326,Directed
Madara,Samwise,1,20333,Directed
